,sentence,task,label,encoded,output,target
1359,"My main concern about the paper is that, currently, the experiments do not include any strong baseline (the ES currently is not a strong baseline, see comments below).",fine,none,9.0,9,9
1360,"The experiments currently demonstrate that optimizing both controller and hardware is better than optimizing just the controller, which is not surprising and is a phenomenon which has been previously studied in the literature.",fine,none,9.0,9,9
1361,What instead is missing is an answer to the question: Is it worth using a neural graph? what are the advantages and disadvantages compared to previous approaches?,fine,none,9.0,3,9
1362,I would like to see additional experiments to answer this questions.,fine,arg-request_experiment,2.0,2,2
1363,"In particular, I believe that any algorithms you compare against, you should optimize both G and theta, since optimizing purely the hardware is unfair.",fine,none,9.0,9,9
1364,"You should use an existing ES implementation (e.g., from some well-known package) instead of a naive implementation, and as additional baseline also CMA-ES.",fine,arg-request_edit,1.0,1,1
1365,If you can also compare against one or two algorithms of your choice from the recent literature it would also give more value to the comparison.,fine,arg-request_experiment,2.0,2,2
1366,Detailed comments:,fine,arg-structuring_heading,6.0,6,6
1367,"- in the abstract you say that ""NGE is the first algorithm that can automatically discover complex robotic graph structures"".",fine,arg-structuring_quote,7.0,9,7
1368,This statement is ambiguous and potentially unsupported by evidence. how do you define complex? that can or that did discover?,fine,arg-request_explanation,3.0,3,3
1369,- in the introduction you mention that automatic robot design had limited success.,fine,arg-structuring_quote,7.0,9,7
1370,"This is rather subject, and I would tend to disagree.",fine,none,9.0,9,9
1371,"Moreover, the same limitations that apply to other algorithms to make them successful, in my opinion, apply to your proposed algorithm (e.g., difficulty to move from simulated to real-world).",fine,none,9.0,9,9
1372,- The digression at the bottom of the first page about neural architecture search seem out of context and interrupts the flow of the introduction.,fine,none,9.0,9,9
1373,"What is the point that you are trying to make? Also, note that some of the algorithms that you are citing there have indeed applied beyond architecture search, eg. Bayesian optimization is used for gait optimization in robotics, and Genetic algorithms have been used for automatic robot design.",fine,arg-request_explanation,3.0,3,3
1374,- The stated contributions number 3 and 5 are not truly contributions.,fine,none,9.0,9,9
1375,#3 is so generic that a large part of the previous literature on the topic fall under this category -- not new.,fine,none,9.0,9,9
1376,"#5 is weak, and tell us more about the limitations of random search and naive ES than necessarily a merit of your approach.",fine,none,9.0,9,9
1377,"- Sec 2.2: ""(GNNs) are very effective"" effective at what? what is the metric that you consider?",fine,arg-request_explanation,3.0,3,3
1378,"- Sec 3 ""(PS), where weights are reused"" can you already go into more details or refer to later sections?",fine,arg-request_explanation,3.0,1,3
1379,"- First line page 4 you mention AF, without introducing the acronym ever before.",fine,none,9.0,9,9
1380,- Sec 3.1: the statements about MB and MF algorithms are inaccurate.,fine,none,9.0,9,9
1381,Model-based RL algorithms can work in real-time (e.g. http://proceedings.mlr.press/v78/drews17a/drews17a.pdf) and have been shown to have same asymptotic performance of MB controllers for simple robot control (e.g. https://arxiv.org/abs/1805.12114),fine,none,9.0,9,9
1382,"- ""to speed up and trade off between evaluating fitness and evolving new species"" Unclear sentence. speed up what",fine,arg-request_clarification,0.0,5,0
1383,? why is this a trade-off?,fine,none,9.0,3,9
1384,- Sec 3.4 can you recap all the parameters after eq.11? going through Sec 3.2 and 2.2 to find them is quite annoying.,fine,arg-request_clarification,0.0,9,0
1385,- Sec 4.1:,fine,none,9.0,6,9
1386,would argue that computational cost is rarely a concern among evolutionary algorithms.,fine,none,9.0,9,9
1387,"The cost of evaluating the function is typically more pressing, and as a result it is important to have algorithms that can converge within a small number of iterations/generations.",fine,none,9.0,9,9
1388,"- Providing the same computational budget seem rather arbitrary at the moment, and it heavily depends from implementation. How many evaluations do you perform for each method? why not having the same budget of experiments?",fine,arg-request_explanation,3.0,3,3
1389,Summary:,fine,arg-structuring_heading,6.0,6,6
1390,"The manuscript proposes a modification of generators in GANs which improves performance under two popular metrics for multiple architectures, loss, benchmarks, regularizers, and hyperparameter settings.",fine,none,9.0,8,9
1391,"Using the conditional batch normalization mechanism, the input noise vector is allowed to modulate layers of the generator.",fine,none,9.0,8,9
1392,"As this modulation only depends on the noise vector, this technique does not require additional annotations.",fine,none,9.0,9,9
1393,"In addition to the extensive experimentation on different settings showing performance improvements, the authors also present an ablation study, that shows the impact of the method when applied to different layers.",fine,none,9.0,8,9
1394,Strengths:,fine,arg-structuring_heading,6.0,6,6
1395,- The idea is simple.,fine,none,9.0,9,9
1396,The experimentation is extensive and results are convincing in that they show a clear improvement in performance using the method in a large majority of settings.,fine,none,9.0,9,9
1397,- I also like the ablation study showing the impact of the method applied at different layers.,fine,none,9.0,9,9
1398,Requests for clarification/additional information:,fine,arg-structuring_heading,6.0,6,6
1399,"- I might have missed that, but are the authors offering an interpretation of their observation that the performance of the self-modulation model performs worse in the combination of spectral normalization and the SNDC architecture?",fine,arg-request_experiment,2.0,3,2
1400,- The ablation study shows that the impact is highest when modulation is applied to the last layer (if only one layer is modulated).,fine,none,9.0,9,9
1401,It seems modulation on layer 4 comes in as a close second.,fine,none,9.0,9,9
1402,I am curious about why that might be.,fine,arg-request_explanation,3.0,3,3
1403,- I would like to see some more interpretation on why this method works.,fine,arg-request_clarification,0.0,2,0
1404,- Did the authors inspect generated samples of the baseline and the proposed method? Is there a notable qualitative difference?,fine,arg-request_experiment,2.0,3,2
1405,"Overall, the idea is simple, the explanation is clear and experimentation is extensive. I would like to see more commentary on why this method might have long-term impact (or not).",fine,arg-request_clarification,0.0,2,0
1406,"This paper is an empirical contribution regarding SGD arguing that it presents two different behaviors which the authors name a noise dominated regimen, and a curvature dominated regime.",fine,arg-structuring_summary,8.0,8,8
1407,They observe that the behaviors seem to arise in different batch sizes,fine,arg-structuring_summary,8.0,8,8
1408,The authors derive empirical conclusions and perform experiments in different settings.,fine,arg-structuring_summary,8.0,8,8
1409,The paper is well-written and the experimental setup seems to be carefully carried out.,fine,none,9.0,9,9
