,sentence,task,label,encoded,output,target
1843,Can the authors elaborate on this?,asp,asp_soundness-correctness,6.0,7,6
1844,"However, as also observed by the authors, the sampling distribution can also be replaced by more sophisticated distributions.",asp,none,8.0,8,8
1845,"The empirical evaluation is limited in considering only one task (clique finding), and the results seem to be quite sensitive to the chosen optimizer.",asp,asp_substance,7.0,7,7
1846,Summary: The paper focuses on comparing the impact of explicit modularity and structure on systematic generalization by studying neural modular networks and “generic” models.,asp,none,8.0,8,8
1847,The paper studies one instantiation of this systematic generalization for the setting of binary “yes” or “no” visual question answering task.,asp,none,8.0,8,8
1848,They introduce a new dataset called in which model has to answer questions that require spatial reasoning about pairs of randomly scattered letters and digits in the image.,asp,none,8.0,8,8
1849,"While the models are evaluated on all possible object pairs, they are trained on a smaller subset.",asp,none,8.0,8,8
1850,They observe that NMNs generalize better than other neural models when an appropriate choice of layout and parametrization is made.,asp,none,8.0,8,8
1851,They also show that current end-to-end approaches for inducing model layout or learning model parametrization fail to generalize better than generic models.,asp,none,8.0,8,8
1852,Pros:,asp,none,8.0,8,8
1853,- The conclusions of the paper regarding the generalization ability of neural modular networks is timely given the widespread interest in these class of algorithms.,asp,asp_motivation-impact,3.0,3,3
1854,"- Additionally, they present interesting observations regarding how sensitive NMNs are to the layout of models.",asp,asp_soundness-correctness,6.0,8,6
1855,Experimental evidence (albeit on specific type of question) of this behaviour will be helpful for the community and hopefully motivate them to incorporate regularizers or priors that steer the learning towards better layouts.,asp,none,8.0,8,8
1856,- The authors provide a nice summary of all the models analyzed in Section 3.1 and Section 3.2.,asp,asp_clarity,1.0,1,1
1857,Cons:,asp,none,8.0,8,8
1858,"- While the results on SQOOP dataset are interesting, it would have been very exciting to see results on other synthetic datasets.",asp,asp_meaningful-comparison,2.0,7,2
1859,"Specifically, there are two datasets which are more complex and uses templated language to generate synthetic datasets similar to this paper:",asp,none,8.0,8,8
1860,- CLEVR environment or a modification of that dataset to reflect the form of systematic the authors are studying in the paper.,asp,none,8.0,8,8
1861,"- Abstract Scenes VQA dataset introduced in“Yin and Yang: Balancing and Answering Binary Visual Questions” by Zhang and Goyal et al. They provide a balanced dataset in which there are a pairs of scenes for every question, such that the answer to the question is “yes” for one scene, and “no” for the other for the exact same question.",asp,none,8.0,8,8
1862,"- Perhaps because the authors study a very specific kind of question, they limit their analysis to only three modules and two structures (tree & chain).",asp,none,8.0,8,8
1863,"However, in the most general setting NMN will form a DAG and it would have been interesting to see what form of DAGs generalize better than other.",asp,asp_substance,7.0,7,7
1864,"- It is not clear to me how the analysis done in this paper will generalize to other more complex datasets where the network layout NMN might be more complex, the number of modules and type of modules might also be more.",asp,asp_substance,7.0,1,7
1865,"Because, the results are only shown on one dataset, it is harder to see how one might extend this work to other form of questions on slightly harder datasets.",asp,asp_replicability,5.0,7,5
1866,Other Questions / Remarks:,asp,none,8.0,8,8
1867,"- Given that the accuracy drop is very significant moving from NMN-Tree to NMN-Chain, is there an explanation for this drop?",asp,asp_soundness-correctness,6.0,6,6
1868,"- While the authors mention multiple times that #rhs/#lhs = 1 and 2 are more challenging than #rhs/#lhs=18, they do not sufficiently explain why this is the case anywhere in the paper.",asp,asp_soundness-correctness,6.0,7,6
1869,- Small typo in the last line of section 4.3 on page 7. It should say: This is in stark contrast with “NMN-Tree” …,asp,asp_clarity,1.0,1,1
1870,..,asp,none,8.0,8,8
1871,"- Small typo in the “Layout induction” paragraph, line 6 on Page 7:",asp,asp_clarity,1.0,1,1
1872,…,asp,asp_clarity,1.0,8,1
1873,and for $p_0(tree) = 0.1$ and when we use the Find module,asp,none,8.0,8,8
1874,This paper studies backdoor attacks under federated learning setting.,asp,none,8.0,8,8
1875,"To inject a certain backdoor pattern, existing work generate poisoning samples by blending the same pattern with different input samples.",asp,none,8.0,8,8
1876,"Even for federated learning where the adversary can control multiple parties, such as [1], all parties still use the same global backdoor pattern to generate poisoning samples locally.",asp,none,8.0,8,8
1877,"On the contrary, in this work, they decompose the global pattern into several small local patterns, and each adversarial party only uses a local pattern to generate poisoning samples.",asp,none,8.0,8,8
1878,"In their evaluation, they show that the backdoor attacks generated in this way are more effective, resilient to benign model parameter updates, and also survive better against existing defense algorithms against attacks in federated learning settings.",asp,none,8.0,8,8
1879,"I think the topic studied in this paper is very important and meaningful, and I am convinced that by decomposing a global pattern into several smaller local pieces, the model parameter updates computed by each party should be more similar to benign updates and thus can better bypass the defense algorithms.",asp,asp_motivation-impact,3.0,3,3
1880,"Meanwhile, the evaluation is pretty comprehensive and it is good to see that the conducted backdoor attacks are effective.",asp,asp_substance,7.0,7,7
1881,"However, when there is no defense deployed in the training process, it is not intuitive to see why the proposed attack is more effective and persistent than the centralized attack, given that a smaller trigger usually results in a worse attack performance.",asp,asp_soundness-correctness,6.0,6,6
1882,"Thus, I would like to see more possible explanation on it.",asp,asp_soundness-correctness,6.0,7,6
1883,"Specifically, I have the following questions for clarification:",asp,none,8.0,8,8
1884,"1. For the evaluation of DBA, I assume that there are 4 adversarial parties, controlling each of the 4 local triggers. When using centralized attacks, are there still 4 adversarial parties, although they share the same global trigger, or if there is only 1 adversarial party?",asp,asp_replicability,5.0,6,5
1885,"2. To evaluate A-S setting, I understand that it may be tricky to enable a fair comparison between the centralized attack and DBA.",asp,none,8.0,8,8
1886,"However, one explanation of why DBA is more persistent in this case is because the adversarial parameter updates happen 4x times compared to the centralized attack.",asp,none,8.0,8,8
1887,"Therefore, another baseline to check is to conduct centralized attacks with the same number of times as DBA, but each update includes 1/4 number of poisoning samples, so that the total number of poisoning samples included to compute the gradient update still stays the same.",asp,none,8.0,8,8
1888,3. Can the authors show if the decomposition is also useful for trigger patterns that are not necessarily regular shapes?,asp,asp_substance,7.0,7,7
1889,"For backdoor attacks, a line of work studies physical triggers, e.g., glasses in [2].",asp,none,8.0,8,8
1890,"It is not natural to decompose such kind of patterns into several smaller pieces, unless the performance is significantly boosted.",asp,asp_soundness-correctness,6.0,6,6
1891,4. Can the authors show concrete examples on how the attacks are generated?,asp,asp_replicability,5.0,7,5
1892,The details are especially unclear on LOAN.,asp,asp_replicability,5.0,1,5
1893,"Specifically, which features are perturbed, what are the values assigned as the trigger, and what is the corresponding target label?",asp,asp_replicability,5.0,1,5
1894,"[1]  Bagdasaryan et al., How to backdoor federated learning.",asp,none,8.0,8,8
1895,"[2] Chen et al., Targeted Backdoor Attacks on Deep Learning Systems Using Data Poisoning.",asp,none,8.0,8,8
