,sentence,task,label,encoded,output,target
996,"Remark 8. ""Synthetic experiments of supplementary materials: the gains of the methods seem to be small. What are the numerical results? What would happen if you allow to select starting point at random (a more realistic case)?""",reb_fine,rebuttal_structuring,15.0,15,15
997,"A : The performance depends on the initial points, therefore sometimes the performance is not good. Since the inputs are the x and y coordinate values, it can be very easy to add to the training set.",reb_fine,rebuttal_answer,1.0,1,1
998,"(ex.. class 1 : (-1, 0), (1, 0) , class 2 : (0.5, -0.5), (1.5, -0.5) , then decision boundary could be (:, -0.25) then class 2 unlabeled data (0, 0.5) is classified as class 1 and can have a very high selection score.)",reb_fine,rebuttal_answer,1.0,15,1
999,"Remark 9. Can you explain the sentence ""To prevent data being added suddenly, no data was added until 5 iterations""?",reb_fine,rebuttal_structuring,15.0,15,15
1000,"A : In fixed mode, we ensemble the selection scores, which makes the prediction more consistent.",reb_fine,rebuttal_answer,1.0,1,1
1001,"Also, for a more reliable selection score, we do not add unlabeled data to the new training set and train with labeled data only for 5 iterations.",reb_fine,rebuttal_answer,1.0,1,1
1002,"Remark 10. ""How was it possible to improve the performance in the experiment of section 4.2 with 100% of irrelevant classes?""",reb_fine,rebuttal_structuring,15.0,15,15
1003,A : We suspect that this performance improvement is due to re-initializing learning rate.,reb_fine,rebuttal_structuring,15.0,1,15
1004,"After constructing a new training dataset, we retrain our model with the learning rate of the initial value.",reb_fine,rebuttal_structuring,15.0,1,15
1005,"In decay mode (Figure 2, Figure 3 (a) and (b) of the original manuscript), the accuracy is slightly increased and gets saturated while unlabeled data is not being added.",reb_fine,rebuttal_answer,1.0,1,1
1006,"However, the accuracy begins to increase or decrease relatively more after adding selected data to the new training dataset.",reb_fine,rebuttal_answer,1.0,1,1
1007,"In fixed mode (Figure 3 (c) and (d) of the original manuscript), the improvement with the 100% of irrelevant classes seems to be due to re-initializing learning rate.",reb_fine,rebuttal_answer,1.0,1,1
1008,"However, SST algorithm with other ratios of out-of-class samples results in performance improvement compared to the 100% because out-of-class samples are not selected.",reb_fine,rebuttal_answer,1.0,1,1
1009,Thank you to Reviewer 3 for your thoughtful critique and we are happy that you share our enthusiasm for the motivation behind our approach.,reb_fine,rebuttal_social,14.0,14,14
1010,"We share your curiosity on the qualitative behavior of such systems, and as documented in this response we have augmented the paper to address that and other of your suggestions.",reb_fine,rebuttal_social,14.0,14,14
1011,"Re: ""- no qualitative analysis on how modulation is actually use by the systems.",reb_fine,rebuttal_structuring,15.0,15,15
1012,"E.g., when is modulation strong and when is it not used """,reb_fine,rebuttal_structuring,15.0,15,15
1013,"Following the reviewer’s suggestion, we have added a figure that shows the dynamics of neuromodulation in the cue-response task (Figure 3, in the Appendix).",reb_fine,rebuttal_structuring,15.0,5,15
1014,"This figure shows that while neuromodulation clearly reacts to reward, this reaction is complex and varies both within each episode and between runs.",reb_fine,rebuttal_structuring,15.0,1,15
1015,"Re: ""- perplexity improvements of less than 1.3 points over plasticity alone (which is the actual baseline for this paper) can hardy be called ""significant"".",reb_fine,rebuttal_structuring,15.0,15,15
1016,"Even though they might be statistically significant (meaning nothing more than the two models being statistically different), minor architectural changes can lead to such improvements.",reb_fine,rebuttal_structuring,15.0,1,15
1017,"Furthermore PTB is not a ""challenging"" LM benchmark.""",reb_fine,rebuttal_structuring,15.0,15,15
1018,"We agree that, while the differences are statistically significant, they are minor.",reb_fine,rebuttal_mitigate-criticism,8.0,3,8
1019,"We were using that word technically, but do not want to give the wrong impression.",reb_fine,rebuttal_mitigate-criticism,8.0,1,8
1020,We have thus modified the text to make it clear that we mean “statistically significant” only.,reb_fine,rebuttal_done,5.0,5,5
1021,We also removed the adjective “challenging” as regards PTB.,reb_fine,rebuttal_done,5.0,5,5
1022,"We agree that, ideally, a comparison with SOTA architectures would be desirable.",reb_fine,rebuttal_concede-criticism,3.0,3,3
1023,"As explained in the response to Reviewer 1, despite all our efforts, we found the technical challenges insurmountable given our computational and engineering resources.",reb_fine,rebuttal_answer,1.0,1,1
1024,We will keep trying to investigate such massive architectures in the future.,reb_fine,rebuttal_future,7.0,7,7
1025,"Importantly, our purpose in this task is to show that, **all other things being equal**, a neuromodulated plastic LSTM can outperform a standard LSTM in realistic settings.",reb_fine,rebuttal_answer,1.0,1,1
1026,"We believe that outperforming standard LSTMs (again, all else being equal) on their “workhorse” task domain (language processing) is worthy of notice, especially given the ease of implementation of our method which requires only adding a few lines of codes (<10) to a standard LSTM implementation and can then be used as a drop-in replacement to standard LSTM.",reb_fine,rebuttal_answer,1.0,1,1
1027,Thank you very much for the positive comments.,reb_fine,rebuttal_social,14.0,14,14
1028,We added the more experimental data of runtime analysis to address the Reviewer's main concern.,reb_fine,rebuttal_done,5.0,5,5
1029,Q1. My biggest issue is that there is no clear evaluation of the runtime benefit of the second Viterbi decompressor.,reb_fine,rebuttal_structuring,15.0,15,15
1030,"Compressability is evaluated, but that was already present in the previous work.",reb_fine,rebuttal_structuring,15.0,15,15
1031,Therefore the novel contribution of this paper over [1] is not clearly outlined.,reb_fine,rebuttal_structuring,15.0,15,15
1032,We conducted additional simulations to evaluate the runtime benefit of the proposed method compared to that of the method in [1].,reb_fine,rebuttal_done,5.0,5,5
1033,We generated random 512-by-512 matrices with pruning rate ranging from 70 % to 95 % and simulated the number of parameters fed to PEs in 10000 cycles.,reb_fine,rebuttal_summary,16.0,1,16
1034,The assumptions used for the simulation and analysis data have been updated in Figure 6c of the revised manuscript.,reb_fine,rebuttal_done,5.0,5,5
1035,We could observe that proposed parallel weight decoding based on the second Viterbi decompressor allowed 10 % to 40 % more parameters to be fed to PEs than the previous design [1].,reb_fine,rebuttal_summary,16.0,1,16
1036,The proposed method outperformed both baseline method and [1] in all simulation results.,reb_fine,rebuttal_summary,16.0,1,16
1037,"Please note that the data described in Figure 6c has been updated from Figure 7, and our method shows better performance in new data compared to the data shown in the original manuscript.",reb_fine,rebuttal_summary,16.0,5,16
1038,"While preparing for the rebuttal, we realized that our simulation model did not fully exploit the parallelized weight and index decoding process of the proposed method.",reb_fine,rebuttal_summary,16.0,1,16
1039,"After further optimization, we could observe that the parameter feeding rate of the proposed method increased compared to the reported data in original manuscript.",reb_fine,rebuttal_summary,16.0,1,16
1040,"Therefore, we updated Figure 7 in original manuscript to Figure 6c in the updated manuscript according to the new data.",reb_fine,rebuttal_done,5.0,5,5
1041,Q2. It is extremely hard to follow what exactly is going on; I believe a few illustrative examples would help make the paper much clearer; in fact the idea is not that abstract.,reb_fine,rebuttal_structuring,15.0,15,15
1042,"In the revision, we added the more precise mathematical description of the input and output of each block in Figure 1 and showed the change of the exact weight representation at each process.",reb_fine,rebuttal_done,5.0,5,5
1043,"We first prune weights in a neural network with the Viterbi-based pruning scheme [1], then we quantize the pruned weights with the alternating quantization method [2].",reb_fine,rebuttal_summary,16.0,1,16
1044,"Our main contribution is the third process, which includes encoding each weight with the Viterbi algorithm, and retraining for the recovery of accuracy.",reb_fine,rebuttal_summary,16.0,1,16
1045,"With our proposed method, the sparse and encoded weights are reconstructed to a dense matrix as described in Figure 2.",reb_fine,rebuttal_summary,16.0,1,16
1046,"Figure 2 illustrates the purpose of our proposed scheme, which is the parallelization of the whole sparse-to-dense conversion process with the VDs while maintaining the high compression rate.",reb_fine,rebuttal_summary,16.0,1,16
1047,"Q3. Minor grammatical mistakes (missing ""a"" or ""the"" in front of some terms, suggest proofread.)",reb_fine,rebuttal_structuring,15.0,15,15
1048,Thanks very much for the suggestions.,reb_fine,rebuttal_concede-criticism,3.0,14,3
1049,We tried to fix grammatical mistakes as much as possible in the revision.,reb_fine,rebuttal_done,5.0,5,5
1050,Reference,reb_fine,rebuttal_structuring,15.0,15,15
1051,"[1] Dongsoo Lee, Daehyun Ahn, Taesu Kim, Pierce I. Chuang, and Jae-Joon Kim. Viterbi-based pruning for sparse matrix with fixed and high index compression ratio. International Conference on Learning Representations (ICLR), 2018.",reb_fine,rebuttal_other,10.0,10,10
1052,"[2] Chen Xu, Jianqiang Yao, Zouchen Lin, Wenwu Qu, Yuanbin Cao, Zhirong Wang, and Hongbin Zha. Alternating multi-bit quantization for recurrent neural networks. International Conference on Learning Representations (ICLR), 2018.",reb_fine,rebuttal_other,10.0,10,10
1053,We thank Reviewer 2 for the constructive feedback.,reb_fine,rebuttal_social,14.0,14,14
1054,Here is our point-to-point response to the comments and questions raised in the review:,reb_fine,rebuttal_structuring,15.0,15,15
1055,"1. “It is unclear to me whether the ""efficient method for SN in convolutional nets"" is more efficient than the power iteration algorithm employed in previous work, such as Miyato et al. 2018, which also used SN in conv nets with different strides. There is no direct comparison of performance.”",reb_fine,rebuttal_structuring,15.0,15,15
1056,"We do not claim that our method is more efficient than Miyato et al.’s method, which uses the spectral norm of the convolution kernel matrix to approximate the spectral norm of the convolution operation.",reb_fine,rebuttal_contradict-assertion,4.0,1,4
