,sentence,task,label,encoded,output,target
1145,I have spent a lot of effort with MCTS. I can not find the corresponding allowance for stochastic jumps in the latent space long horizon learning.,pol,none,0.0,1,0
1146,"You have the phrase ""allowing to imagine thousands of trajectories in parallel"". I would like some elaboration on this. I think you have ideas of what is happening in the latent space that I am not following.",pol,pol_neutral,2.0,1,2
1147,You are heavy on the machinery and math. I find the learning in the latent space the important part and there are things like how much simulation is done in the latent learning not clearly spelled out. How does the effort compare to the 1E9 steps of the base line your refer to?,pol,pol_neutral,2.0,1,2
1148,Your team is highly competent your style is distinct.,pol,pol_positive,3.0,3,3
1149,"Now may be the time to move you to understanding what structures get learned in latent space, are the in fact compact, diverse?",pol,pol_neutral,2.0,2,2
1150,Perhaps there is room for memory/memories in the latent space?,pol,pol_neutral,2.0,2,2
1151,"Massive effort, nice results. Now for learning on our part (the humans).",pol,pol_positive,3.0,3,3
1152,* Summary,pol,none,0.0,0,0
1153,The paper proposes an improved method for computing derivatives of the expectation.,pol,none,0.0,0,0
1154,Such problems arises with many probabilistic models with noises or latent variables.,pol,none,0.0,0,0
1155,"The paper proposes a new gradient estimator of low variance applicable in certain scenarios, in particular it allows training of generative models in which observations and/or latent variables are discrete.",pol,none,0.0,0,0
1156,"The submission clearly improves the state-of-the-art, experimentally demonstrates the method on several problems comparing with the alternative techniques.",pol,pol_positive,3.0,3,3
1157,"In what concerns the optimization, the method achieves a better objective value much faster, confirming that it is a lower variance gradient estimator.",pol,pol_negative,1.0,1,1
1158,The clarity of the presentation (in particular the description of when the method is applicable) and the technical correctness of the paper are somewhat lacking.,pol,pol_negative,1.0,1,1
1159,"In terms of applicability, it seems that many cases where discrete latent variables would be really interesting are not covered (e.g. sigmoid belief networks); the paper demonstrates experiments with discrete images (binary or 4-bit) not particularly motivated in my opinion.",pol,pol_negative,1.0,1,1
1160,"It also contains lots of additional technical details and experiments in the appendix, which I unfortunately did not review.",pol,pol_neutral,2.0,1,2
1161,*,pol,none,0.0,0,0
1162,Clarity,pol,none,0.0,0,0
1163,In the abstract the paper promises more than it delivers.,pol,pol_negative,1.0,1,1
1164,Many problems can be cast as optimizing an expectation-based objective.,pol,pol_negative,1.0,1,1
1165,The result does not at all apply to all of them.,pol,pol_negative,1.0,1,1
1166,"The reparameterization trick does not apply to all continuous random variables, only to such that the reparameterization satisfies certain smoothness conditions.",pol,pol_negative,1.0,1,1
1167,Discrete variables are supported by the method only in the case that the distribution factors over all discrete variables conditionally on any additional “continuous variables” (to which the reparameterization trick is applicable).,pol,pol_negative,1.0,1,1
1168,This very much limits the utility of the method.,pol,pol_negative,1.0,1,1
1169,"In particular it is not applicable to learning e.g. sigmoid belief networks [Neal, 92] (with conditional Bernoulli units) and many other problems.",pol,pol_negative,1.0,1,1
1170,“reparametrizable distributions”,pol,none,0.0,0,0
1171,"A Bernoulli(p) random variable is discrete, yet it is reparametrizable as [Z>p] with Z following standard logistic distribution, whose density and cdf is smooth.",pol,pol_negative,1.0,0,1
1172,Because of the above many discussions about discrete vs. continuous variables are missleading.,pol,pol_negative,1.0,1,1
1173,Section 2.,pol,none,0.0,0,0
1174,The notation of the true distribution as “q” the model as p and the approximate posterior of the model as “q” again is inconsistent.,pol,pol_negative,1.0,1,1
1175,I find the background on ELBO and GANs unnecessary occluding the clarity at this point.,pol,pol_negative,1.0,1,1
1176,"For the purpose of introduction, it might be better to give examples of expectation objectives such as:",pol,pol_neutral,2.0,1,2
1177,"- dropout: q is the distribution of NN outputs given the input image and integrating out latent dropout noises, gamma are parameters of this NN.",pol,pol_neutral,2.0,1,2
1178,"- VAE, GAN: q is the generative model defined as a mapping of a standard multivariate normal distribution by a NN.",pol,pol_negative,1.0,1,1
1179,- sigmoid belief networks: q is a Bayesian network where each conditional distribution is a logistic regression model.,pol,pol_negative,1.0,0,1
1180,"Then to state to which of these cases the results of the paper are applicable, allow for an improvement of the variance and at what additional computational cost (considering the cost of evaluating the discrete derivatives).",pol,pol_negative,1.0,1,1
1181,Section 3.,pol,none,0.0,0,0
1182,"Contrary to the discussion, there are examples of non-negative distributions to which the reparameterization trick can be applied, including log-Normal and Gamma distributions.",pol,pol_neutral,2.0,0,2
1183,Method:,pol,none,0.0,0,0
1184,"In the case when Rep trick is applicable, is it identical to GO?",pol,pol_neutral,2.0,2,2
1185,The difference seems to be only in that the mapping tau may be different from Q^-1.,pol,pol_neutral,2.0,1,2
1186,"However, this only affects the method of drawing the samples from a fixed known distribution and should have no more effect on the results than say a choice of a pseudo-random number generator.",pol,pol_negative,1.0,0,1
1187,"Yet, in Fig.1 some difference is observed between the methods, why is that so?",pol,pol_negative,1.0,1,1
1188,Sec 7.1,pol,none,0.0,0,0
1189,“We adopt the sticking approach hereafter”. Does it mean it is applied with all experiments with GO?,pol,pol_neutral,2.0,2,2
1190,* Related Work,pol,none,0.0,0,0
1191,The state of the art allows combining differentiable and non-differentiable pieces of computation:,pol,none,0.0,0,0
1192,"[Schulman, J., Heess, N., Weber, T., Abbeel, P.: Gradient estimation using stochastic computation graphs.]",pol,none,0.0,0,0
1193,I believe it should be discussed in related work.,pol,pol_neutral,2.0,2,2
1194,Limitations / where the proposed method brings an improvement should be highlighted.,pol,pol_neutral,2.0,2,2
1195,* Technical Correctness,pol,none,0.0,0,0
1196,"Equations (5) and (6) require a theorem of differentiating under integral (expectation), such as Leibnitz rule, which in case of (6) requires q_gamma(y)f(y) to be continuous in y and q_gamma(y) continuously differentiable in gamma.",pol,pol_negative,1.0,1,1
1197,Equation (7) (integration by parts) holds only with some additional requires on f.,pol,pol_neutral,2.0,1,2
1198,Theorem 1 does not take account for the above conditions.,pol,pol_negative,1.0,1,1
1199,This paper proposes variational selective autoencoders (VSAE) to learn the joint distribution model of full data (both observed and unobserved modalities) and the mask information from arbitrary partial-observation data.,pol,none,0.0,0,0
1200,"To infer latent variables from partial-observation data, they introduce the selective proposal distribution that switches encoders depending on whether each input modality is observed.",pol,none,0.0,0,0
1201,"This paper is well written, and the method proposed in this paper is nice.",pol,pol_positive,3.0,3,3
1202,"In particular, the idea of the selective proposal distribution is interesting and provides an effective solution to deal with the problem of missing modality in conventional multimodal learning.",pol,pol_positive,3.0,3,3
1203,The experiment is also well structured and shows higher performance than the existing models.,pol,pol_positive,3.0,3,3
1204,"However, I have some questions and comments, so I’d like you to answer them.",pol,none,0.0,0,0
1205,Comments:,pol,none,0.0,0,0
1206,"- The authors state that x_j is sampled from the ""prior network"" to calculate E_x_j in Equation 10, but I didn’t understand how this network is set up. Could you explain it in detail?",pol,pol_neutral,2.0,2,2
